food_alias_id,food_id,alias_name,normalized_alias,alias_type
b7e37c3d-54b7-57e8-8402-11796bee2d07,8457bc92-28df-5307-91c6-b297721f06d3,렌즈콩(렌틸콩),렌즈콩렌틸콩,INGREDIENT_BASE
55fa7c5e-1983-58d8-9715-a82942a7c707,8d902b4b-6eb9-58ac-b7a1-cb31ee9da0a0,롱안,롱안,INGREDIENT_BASE
1966e6b1-9a8b-5114-8e6b-36815f77d5b2,6443db9f-fa74-5ab3-af62-998086dc8545,루꼴라,루꼴라,INGREDIENT_BASE
bcefada7-2814-5931-9824-10f2e7e1e843,3e61a97b-e2bd-594c-a705-849bc55b880d,리마콩,리마콩,INGREDIENT_BASE
c765af26-92db-5e2f-825c-0c330ae8ede9,3f4b12e2-5e3f-57a0-a7d8-424f32550fd7,리치,리치,INGREDIENT_BASE
276bc193-ca3e-58f7-a9fc-d9b85f556fc2,0bfb51f3-b724-575f-8b43-0cf569506eee,리크,리크,INGREDIENT_BASE
2901ac75-0f7d-517b-b65f-3e0cd4c4b2d6,bc572b59-0bdc-5d4e-93c5-676a81a1ee2e,마,마,INGREDIENT_BASE
d477cda3-f186-5170-bf69-f49fafd1c8fb,41e02a1f-ac4d-535d-9c3e-3db272e4313f,마가목 열매,마가목열매,INGREDIENT_BASE
17d31f8c-dcea-51de-baf5-b98fdf60bb69,3d0b96db-2a01-5424-a121-19048e36ef11,마늘,마늘,INGREDIENT_BASE
922fe1e3-ac4c-5b13-88da-6f40b3060e08,bd7d30e9-c6e9-5017-9bb5-9938dd75b7cd,마늘 장아찌,마늘장아찌,INGREDIENT_BASE
8398e505-c0cc-5288-9242-abcc52d5162e,43a45256-f506-58d6-b4f4-9fe1426bdc76,마늘종,마늘종,INGREDIENT_BASE
55448861-1a49-5535-a169-b81b2dde833d,8667f970-97dd-5251-82e7-c3bbe88e1dab,마늘종 장아찌,마늘종장아찌,INGREDIENT_BASE
b095ca8f-3121-5b80-b852-45045d2418c5,b7b513e9-908d-558a-8fc3-616d3f472c32,마름,마름,INGREDIENT_BASE
96fe9f50-7594-5a18-8247-b156268863c2,fb53d7c7-942c-57a5-87a6-228c69bdf861,마카다미아,마카다미아,INGREDIENT_BASE
247bc120-25ee-598b-b8df-b6e233320219,5dcce9ec-7d5b-5e8c-bb93-d99ea5f62a0f,마카로니,마카로니,INGREDIENT_BASE
a53ca60a-a444-5f67-97de-9702ba76bb6d,c3f17745-d590-5434-85e2-ef3aaa0b9518,마타리,마타리,INGREDIENT_BASE
f6b599ef-69ac-5491-864e-5054841de490,7e21d9c3-a91b-521f-836c-e52466865845,만가닥버섯,만가닥버섯,INGREDIENT_BASE
eebf9b94-eea9-5344-ab16-a29f94ab1a04,7b0d956f-d411-526a-add7-b7fbe874f3f6,만새기,만새기,INGREDIENT_BASE
248f0ce8-e625-58e8-95b3-cd0a1ae6a254,1b7ea09e-778e-53f8-be64-baa589d36666,말고기,말고기,INGREDIENT_BASE
e8c349fa-4329-5390-b967-448c9ad1e221,819a76f4-f736-5ff0-a279-95776707b69b,맛,맛,INGREDIENT_BASE
b2475005-e812-5f9b-9e2d-e52efcfc4839,cf97e106-b894-5fd6-a25c-afc4ec4f676b,망고,망고,INGREDIENT_BASE
59c05fb4-3044-55ec-94d1-9e291be95397,6c0c692a-0d4e-5cc2-a8af-8368c0710a03,망고스틴,망고스틴,INGREDIENT_BASE
99043118-8cd6-5c3f-8caa-f98e84cdf3a5,18f5278e-7a1a-5522-8ab7-e4a4ae05bdf4,망둑어(풀망둑),망둑어풀망둑,INGREDIENT_BASE
ce116afd-54d4-5dbc-b84a-eef1a8ba2bfa,3d331814-4671-5c45-aba8-b8636a483bb5,매생이,매생이,INGREDIENT_BASE
1793eba0-dc57-5a18-bcbe-5e177434c241,65bf1ec1-bd31-5fbc-ba46-05b11c151e81,매실,매실,INGREDIENT_BASE
bd4ec1e6-7d17-519c-ace7-c5838328bb11,6f5f25e1-6400-5167-b9c5-a543aff17467,매실 절임,매실절임,INGREDIENT_BASE
4ca712b7-4e14-542f-a64a-4a1fe2900c53,98397b56-1b35-5c08-af52-3ed50757264a,매실청,매실청,INGREDIENT_BASE
00a098df-3354-5d30-88a9-7afc84c7afa1,eb912f4e-1a7d-5889-ab40-25d3f07c6ee5,매퉁이,매퉁이,INGREDIENT_BASE
413fe70e-2f8f-56d1-aeb2-b141ea9a7c1e,53366bad-687b-5223-8527-5fd4219ca04d,머루,머루,INGREDIENT_BASE
31ce3125-2316-59f2-881b-c5751f5c6213,ff9564e5-04b8-5490-820f-2adbaae9f568,머루씨,머루씨,INGREDIENT_BASE
3292426e-09fb-51a6-bb3a-ced722aeead3,e962114c-cdf7-57e3-8d4b-7f2d73b7d516,머위,머위,INGREDIENT_BASE
de4798b5-999e-5c5f-a466-2329500dcd0b,81c8153f-4ec6-5e85-b55e-8f27eb76a056,멍게,멍게,INGREDIENT_BASE
150991a5-9060-53cf-b859-46a28ef58f70,668db10f-6de4-53e4-8c15-01df2286c366,멍게(우렁쉥이),멍게우렁쉥이,INGREDIENT_BASE
b48feadb-a21b-572c-a099-f526cd8e9ef2,fc110a29-83ec-574c-a508-4ab2b874801e,메기,메기,INGREDIENT_BASE
5d1b92a7-3df3-5aba-ad3e-70307bd01cf4,71264b0f-cb1e-5d09-8dbc-fc80f735330b,메밀,메밀,INGREDIENT_BASE
ba3b4f44-8290-5f47-87e4-aeeb1e190f8a,304d4318-5335-5cdd-95f6-b2fd681f77bd,메밀묵,메밀묵,INGREDIENT_BASE
29b58e0f-63ab-5aad-90da-76a9827082bf,22acd061-b5fb-55f6-9abc-6ec37c382c2b,메추리고기,메추리고기,INGREDIENT_BASE
4a65a7bc-02d9-57a1-8b27-eeb121f8d2fe,ca3bb869-012b-54f2-8b64-07234e6a518e,메추리알,메추리알,INGREDIENT_BASE
77e56f9a-e140-520e-a523-6b0397412749,69e7a53a-11ea-5ae7-968f-2d8b21cc2bb0,멜론,멜론,INGREDIENT_BASE
5c650284-d60e-5c0e-9957-0e51227445f0,ab38fd82-a91c-5559-a470-88adea72e88e,멥쌀,멥쌀,INGREDIENT_BASE
b326d56b-83b0-5116-9daa-b7dade14a61e,1d91c0b8-e062-5026-94c6-f305aa6e5cd5,멧돼지고기,멧돼지고기,INGREDIENT_BASE
5bd1f468-bfb4-5460-bbef-0ec8a1b95496,b7ceee44-699b-5b3e-915d-007c20eec7bc,멸치,멸치,INGREDIENT_BASE
d5843859-62e8-5d01-9662-1fd12d02d372,d34990b5-eb47-5fee-812a-4e3212319fd2,멸치 볶음,멸치볶음,INGREDIENT_BASE
74b368cb-405f-5cc2-b216-ecc55ac01485,3ea15a40-1cf7-597d-9005-7982c56ff76a,멸치 육수,멸치육수,INGREDIENT_BASE
8dad06d6-43a7-5146-a49f-6ab622b7ebf0,b56f27ee-0064-53dc-9ab5-3d020f6123ff,명태,명태,INGREDIENT_BASE
886bc87b-b6f1-54ce-99c1-ef1c2f725f76,cf245e8c-91f9-57d2-a95f-7d67d3a4027a,모과,모과,INGREDIENT_BASE
3a8915d1-5ed2-55a0-9adf-2f737e77ab30,6e9d02ad-35c9-5dd3-b5cf-d20d1939f5af,모래무지,모래무지,INGREDIENT_BASE
ab8cbbc7-a536-5770-bc28-cb1fae6ad8c9,2b461fd0-9880-54dc-aa64-e83a6641423d,모링가(드럼스틱),모링가드럼스틱,INGREDIENT_BASE
17be0b06-8f7b-5c71-9079-ef6b7ef84a27,c537bd45-5edc-5643-b167-1e93653cce42,모시풀,모시풀,INGREDIENT_BASE
183ae98c-e736-5913-9ff7-18f9008aa6de,72e67ca3-18f5-503e-9ed6-fe5fe7dbcad9,모유,모유,INGREDIENT_BASE
612ea955-ce34-538e-990a-648e50645162,b7d24f20-e021-5f4b-a0c7-968fd1cddc3c,모자반,모자반,INGREDIENT_BASE
4e95407b-079c-56c3-9ede-35e6a6dfdfda,405a5d5a-1e74-5c63-a199-98cf17ff3889,목이버섯,목이버섯,INGREDIENT_BASE
e3c24f29-84cd-5365-acb4-d998dee11c00,265f4b76-b8d1-5af7-a59b-d34d881e6f52,목화씨,목화씨,INGREDIENT_BASE
b3267665-6572-599a-94a6-f35fc2dd4198,0a649b06-ea71-55ec-b530-429326857a75,몽치다래,몽치다래,INGREDIENT_BASE
d1f99e47-1e7b-5b91-9d92-0a4343435166,6ba13ae6-0bdf-5306-b567-6fe56f54e3a5,무,무,INGREDIENT_BASE
7decd2d9-2885-5f9f-bbd5-2fe5a5572afa,fa085ded-77b2-56f4-9918-abea4ee0f8c3,무국물,무국물,INGREDIENT_BASE
136fb24c-05e8-569d-978e-609e24abb49e,eedf2802-fc70-5e03-9c15-bf0def98ee14,무말랭이,무말랭이,INGREDIENT_BASE
b8fb3cfc-a58f-554b-8123-b37feb8ec84c,aa477aab-e803-5fad-aca7-789d79e60b3a,무말랭이 무침,무말랭이무침,INGREDIENT_BASE
82adc145-3a79-5642-b6dc-0718bc6c9118,34705ec4-20b9-5f58-9c3b-13676409668c,무순,무순,INGREDIENT_BASE
c1399e3a-6624-54cd-aca5-648233c86914,672e557c-031b-56a8-91da-1e68067ac5ea,무 절임,무절임,INGREDIENT_BASE
396c3952-15be-5f3b-aaa2-6f84ee1f371c,e61ccc87-2c55-5385-892c-c31efd1b5e48,무청,무청,INGREDIENT_BASE
2aa81236-c348-5c90-8ae6-47bfa8ddd8d2,2486bcd9-d8ee-5188-bd4c-3759514d3bac,무화과,무화과,INGREDIENT_BASE
176b84d2-35a3-5977-8b8c-b5e6acb5271d,a4018607-f814-5eb0-8347-63cc335bbc5c,문어,문어,INGREDIENT_BASE
cabc82a8-7dd9-5e80-bef3-30de544f406a,6cbc3872-4abd-59a5-b2f4-490475aaaca0,문절망둑,문절망둑,INGREDIENT_BASE
04131ac5-58d6-55cd-ace6-d2ff79ab6d8e,0979290f-9a7b-5398-9aca-9d7938ec62c6,물냉이,물냉이,INGREDIENT_BASE
13a7d5e5-480d-5fb4-b227-c8add5dfcde0,7209f841-60b2-514b-b7e7-6784a54cdb24,물쑥,물쑥,INGREDIENT_BASE
52486f92-0382-5997-98e8-a32b0c32e7db,1c5445ba-a1bb-5c13-ab87-773befb86fa6,물치다래,물치다래,INGREDIENT_BASE
21d2294a-fb13-568b-8456-18f6045cd22e,3b80bd4b-75e8-5c2d-b378-e341d9c9aea5,미꾸리,미꾸리,INGREDIENT_BASE
988bde41-9262-5205-910a-128fb281d6ae,48b36882-f916-5cd4-b488-e79ce1117efc,미나리,미나리,INGREDIENT_BASE
faba3f81-bf44-59a0-8162-81c71e780c63,a8d110c2-8c53-55ca-bdda-ec04f7cc8508,미나리청,미나리청,INGREDIENT_BASE
73d244fd-96f8-5da0-bf8c-ec38e486359b,2a29359f-d246-55c4-a80a-272078834902,미니수박,미니수박,INGREDIENT_BASE
15b18ee3-2252-52fc-aabe-88ffa2dbaa25,ac7d7d53-4b23-5072-ab15-fdf6e6cd9b3d,미니파프리카,미니파프리카,INGREDIENT_BASE
8c9b0184-caed-53e2-b829-b0a059fa7bd4,38208198-b7cc-58a2-a207-05e13228d4f1,미더덕,미더덕,INGREDIENT_BASE
f883982c-8285-531d-bd5f-f811e4d48cab,e1efe018-e426-5c8a-a289-0c9a1cc78e43,미숫가루,미숫가루,INGREDIENT_BASE
92f6933f-52bf-516c-bbeb-a087949099fb,0d2a6bbb-db00-5b4c-8a42-af97e66cb87c,미역,미역,INGREDIENT_BASE
57044426-0fb9-5830-a48a-47e920112c7b,87bffa1c-5a76-5a34-87b9-cfca77ec1597,미역 튀각,미역튀각,INGREDIENT_BASE
3558e540-a385-5b52-83b0-78a1a56cfb7a,e9ca099c-e1ff-565f-b942-f75900e53e82,민달고기,민달고기,INGREDIENT_BASE
74bcbd57-9d70-5327-859b-a443d51ad99b,346da7d1-b80d-57ce-8bf7-7e84ee2c5158,민들레,민들레,INGREDIENT_BASE
809b972f-1795-5e88-8ea4-d65d00958ec6,ba73c4f9-5d4b-5680-9a6b-bbf19c45ad7f,민어,민어,INGREDIENT_BASE
82c4f1b6-9367-5a13-961f-4859ba9889ec,798baa9b-6d40-5ac8-8cc4-87bc1be60e49,민태,민태,INGREDIENT_BASE
94237495-359a-5657-b28f-508cb45c3180,355cc973-b700-589a-a689-ef3e4598c64c,밀,밀,INGREDIENT_BASE
937b6b40-cd7a-5294-8e69-18a9e3821e69,dac1d12c-e211-530e-abeb-3d0417a10c44,바나나,바나나,INGREDIENT_BASE
9d2a411b-8741-5633-a171-79ab8ed1f772,59a0d886-2be1-5def-b510-84bacb44db85,바나나칩,바나나칩,INGREDIENT_BASE
3f9f0d4e-2820-505d-bc1c-caa00e90887f,7e0e51e1-c978-5198-b1f5-ec64cb1f57bd,바젤라,바젤라,INGREDIENT_BASE
be39fd51-01ca-5126-9dfd-623008a64298,c1fcda24-1621-5814-ab4c-c3bb7ff7b657,바지락,바지락,INGREDIENT_BASE
f33e0504-ce0c-5c62-91fb-76dfd96f9867,24219d53-931a-5a9a-ab20-e0bdd9d3b60e,바질,바질,INGREDIENT_BASE
d916bca1-b1c5-538e-b133-2b2acdacd821,e319cdf3-6c1c-5d22-8ae4-0ed4a7690892,박,박,INGREDIENT_BASE
b4f448ff-d7a2-53eb-afab-fb559b129a52,e62bf6b9-c42f-5eed-8c55-83ff3196e2da,박고지,박고지,INGREDIENT_BASE
d3345f21-5e17-55c5-919d-7ea3355756b6,0957af0c-a195-5caa-b468-12179f8965b7,박대,박대,INGREDIENT_BASE
8fa2ca9f-8442-5507-ae43-4933ca5d72f8,b7e9cb24-8789-5e33-91b3-bc528224d698,박쥐나무,박쥐나무,INGREDIENT_BASE
9586442b-d3d8-57b0-841a-73fa7819779a,98c2dc2c-d530-5650-aa74-1eade5bcc782,밤,밤,INGREDIENT_BASE
38c30cb0-47a4-5386-be19-b1789c35c015,4c2ff438-087f-5142-8050-1c4909bdf607,밤버섯,밤버섯,INGREDIENT_BASE
5dbc3e75-1072-5aac-95e1-a99378045c54,4d0aa643-eaa2-5684-9528-37ab5e01ebe5,밤콩,밤콩,INGREDIENT_BASE
33ba3030-d3f2-50e3-8ee4-4ac87890510f,02b1aaba-a733-511a-8bea-ee6eec7c20ff,방가지똥,방가지똥,INGREDIENT_BASE
be1fc06a-eeb1-56f9-8713-5717351441b6,d556c904-1947-5867-a4f0-d4ebddd203c8,방어,방어,INGREDIENT_BASE
37c176c6-c6f6-5294-93d5-3e0aebc697c6,6b4b6b98-1563-5a29-8b42-f64e0c778642,방울다다기양배추,방울다다기양배추,INGREDIENT_BASE
ca532b22-7ff6-54ff-acc7-f4564280bec4,4b3335fe-9f2b-59ec-9ac8-65079afc9af9,배,배,INGREDIENT_BASE
3e702e65-80d0-51ab-bc76-da25827d6933,bf2f9d56-bdf9-5675-bd1b-7de005be52f4,배암차즈기(곰보배추),배암차즈기곰보배추,INGREDIENT_BASE
8dbacc4d-ddaa-5171-9264-b24bfe371598,bb98002f-6898-5adf-adc5-9de3bb2f6e6e,배즙,배즙,INGREDIENT_BASE
06394d5e-5afc-5b7c-a4ae-0c452cfa2e79,6681c8e4-f3fb-57d6-94b3-09c0111e55bf,배 착즙,배착즙,INGREDIENT_BASE
da5f391c-602b-5088-9553-70138c118284,3385d969-6fbd-5379-8826-a52849dccbf3,배초향(방아),배초향방아,INGREDIENT_BASE
a946563f-019c-598f-a5b6-b625f4d2ddcd,f1662970-972a-524c-946b-4677a5b9cfd2,배추,배추,INGREDIENT_BASE
4c90754b-28de-5dcc-96b2-18a19ad453de,b5df724d-9f5d-57dc-a5b7-6efb8b21a63a,백모근,백모근,INGREDIENT_BASE
d64ba2d2-141c-5f00-9cec-04178b24467b,c46c7555-0ece-5a6c-8fe2-b68c1586ae39,백연,백연,INGREDIENT_BASE
e36a4cb7-4f67-57f7-babf-5d9bd5048a3a,3065a1dc-3224-5392-8a83-984ac67d0ce9,백합,백합,INGREDIENT_BASE
5dc207f1-5c7b-590e-bf36-8b342f80cab5,13d79235-38de-580f-8bc6-3e421e912d3b,백향과(패션프루트),백향과패션프루트,INGREDIENT_BASE
8c146f71-9fbf-5549-ac76-14f327488f24,7165895b-7170-529b-9010-df85a6f46b8c,밴댕이,밴댕이,INGREDIENT_BASE
e117afa7-ad1f-59fa-8442-5d743cb1a3db,ea4488c6-f0cb-57cc-95a6-3d58a27c28f6,뱅어,뱅어,INGREDIENT_BASE
b2c8c9ac-26c1-54b6-aafa-205dded4a384,b3b1bf19-d8a3-569b-990f-36fc5b6b8e93,버들송이버섯,버들송이버섯,INGREDIENT_BASE
72840fb4-090a-5a27-9bb2-f4fb063b8c16,91f9b58f-819f-50eb-a02e-20c4a66086e4,버찌,버찌,INGREDIENT_BASE
5baa2ca9-d925-5dd2-ac82-b498e9ea97a3,589ccc69-2f30-5f34-b47a-b8b87e5ec369,베도라치,베도라치,INGREDIENT_BASE
57a52682-cf6e-5964-8b6b-58f0be38466f,75227ff1-88df-5e0f-b26e-3482679d0730,베로치,베로치,INGREDIENT_BASE
cb545dad-fb1e-5d74-a8a4-e1e738b69589,ebd6c119-bd2c-5937-810f-752281458cef,베스,베스,INGREDIENT_BASE
4eb2f241-4fc4-5a27-8433-781f99b80a54,52cc42d0-d63d-595f-9a42-0b5dcc6e0a8e,베이컨,베이컨,INGREDIENT_BASE
d2c8d681-c35a-582a-9b34-44e21918d075,ef554835-228e-5b58-893c-91c73df80647,벤자리,벤자리,INGREDIENT_BASE
84bf0847-0793-54cd-82e3-de5efe000b3a,f640ad2f-bbb6-5bfc-9c6b-9d84affe1f31,병아리콩,병아리콩,INGREDIENT_BASE
1aeacea5-5faa-5394-8561-7476a623e2fd,6b45b1c2-cdc5-5869-9767-3a0224f6286c,병어,병어,INGREDIENT_BASE
4d937197-bead-5af4-8469-f3abd4e583f3,d7dbdc14-3fee-5411-9862-8fd5560cbca8,보구치,보구치,INGREDIENT_BASE
f30d1bb7-eec0-5886-a4c9-23a26c6ea3a9,e27d5bed-1d96-548e-9b45-65f498a6b4da,보리,보리,INGREDIENT_BASE
26614de1-2e84-566f-be4b-84040cf7ac84,a4698eb5-3c97-594e-b0d4-a80a1ff6e0bd,보리멸,보리멸,INGREDIENT_BASE
7558bd87-dcc6-5ef4-b53a-8bc3685ec476,eb68dc38-ab33-5823-8f4c-9dec4fed5eb3,복분자,복분자,INGREDIENT_BASE
7dbdf3c0-d7ca-537b-ba60-55a1b4ed704d,1e907645-62f2-5598-8ddb-c1f2c9156f04,복숭아,복숭아,INGREDIENT_BASE
af3a9d29-9c38-54b3-ae0f-42ec794a4ac2,5fcba65a-b8a2-5ad8-bb0b-a9e11e351e64,복어,복어,INGREDIENT_BASE
5f262628-3d63-5751-bc41-090256bfb171,5a6039d2-f212-5424-94e9-7bdba3560f7d,볼기우럭,볼기우럭,INGREDIENT_BASE
e104cef0-5fc0-533d-a447-781837c76ba3,8fa94348-7285-596a-ad58-fa33ba929e4c,볼락,볼락,INGREDIENT_BASE
2367a9bf-3922-5b9d-b746-13a8abe1b9e0,1b4b3c14-ec66-590a-8181-ffad69559c70,부세,부세,INGREDIENT_BASE
68ef45ee-785d-5212-bf83-122c99d1202f,e37e4b3c-f5fa-5edb-a8d8-0cf53ebb5ca3,부시리,부시리,INGREDIENT_BASE
4670b076-4625-5c56-9c03-84c5013f17f9,fde5608c-f04c-5cfb-a9ee-d51362221703,부지깽이(섬쑥부쟁이),부지깽이섬쑥부쟁이,INGREDIENT_BASE
f785b1cb-2f1b-5ed2-8d38-01054afdc35c,bf880821-3e98-55f1-800e-8bb8c4bbc144,부추,부추,INGREDIENT_BASE
60752e6f-cfbb-5781-8045-cabbc8fddfc4,9d9bb31c-93fb-55eb-856b-3823511c58ac,부치,부치,INGREDIENT_BASE
4bae6fca-09e7-57ce-abf3-539dbe7dac65,06e7b10f-6633-53b8-9278-3b112c6a9137,분유,분유,INGREDIENT_BASE
886fa02b-3a55-55ca-89d5-08ed8d532df2,aca3f3de-9b61-5033-873b-f3e750344183,불등풀가사리,불등풀가사리,INGREDIENT_BASE
167a860e-5e37-5ad8-a3ca-eec2b176586f,d2e07d3e-6ff1-57ed-99dc-8555ee2dd552,붉바리,붉바리,INGREDIENT_BASE
2bf3b9b5-8e8b-59ea-a648-06ad1f72d723,0b34573a-5190-5857-aefe-4fb36266ccf7,붕어,붕어,INGREDIENT_BASE
1306088b-4a33-5810-b03c-501f6d8012b0,024f91e3-64f1-5ff6-8521-6c5c03152065,브라질너트,브라질너트,INGREDIENT_BASE
37d8315a-22e6-5a58-8424-50a869e6fa63,45b329d7-5c03-5e88-8d17-4925e9d7bf48,브로콜리,브로콜리,INGREDIENT_BASE
d6ac209b-6a69-5cb1-bd2c-2c3a1916ea4d,92ad8a8f-76d0-5451-b4b4-38297cc8e126,브로콜리 착즙,브로콜리착즙,INGREDIENT_BASE
f38086c1-42a8-5c78-8c73-6cb989f3a012,dcdf3d6d-1aba-5360-a3b5-836c95c0f72a,블랙베리,블랙베리,INGREDIENT_BASE
de289d85-2171-560c-8321-7abe7eb81055,27d5780b-35a6-578d-aa54-78eade13df45,블랙커런트,블랙커런트,INGREDIENT_BASE
a49d8eec-e731-508f-92b2-718ef31924e9,2916800e-3943-559c-8940-4f65553b67a4,블루길,블루길,INGREDIENT_BASE
9d564cc3-ef9a-5a45-87a1-5f9b2080ce10,defc7950-bef6-5ccd-9883-0c679d2da23d,블루베리,블루베리,INGREDIENT_BASE
53c95469-14e3-58f5-959a-b72997de0361,89b21acf-de39-5452-8e5d-cadac7029571,비름,비름,INGREDIENT_BASE
2c6da9dd-21a8-5744-9290-823258a0b81b,177e9fb2-7edb-5435-996a-f01b6fcfaea7,비지,비지,INGREDIENT_BASE
e1548986-b7ad-5099-99d8-cde513f3c625,3563ffe8-4f37-5bdd-ab7d-4be72e4b5e10,비타민채(다채),비타민채다채,INGREDIENT_BASE
5ee507df-e49c-59cc-a716-2869c8cd9a7a,fb5d4683-c5d8-5ad2-ad72-879113a0fcc1,비트,비트,INGREDIENT_BASE
f0b9ef83-2699-5d1b-b694-1392d80cf153,e45c1640-d11f-5d0d-a92f-5abc6f9e8cd7,비트 착즙,비트착즙,INGREDIENT_BASE
0ffa9f46-0986-5c3f-9d44-92b6f22e3fb0,cc3a6a70-ed63-5f17-9fda-6236e80e2dc4,비트 피클,비트피클,INGREDIENT_BASE
13d6d7d5-7779-5ea6-bbac-6af5acf45068,d9f713bf-fcb1-5121-9a48-24f11268b338,비파,비파,INGREDIENT_BASE
5fa31220-c50e-5e38-9801-4c18d1e91898,3110f03f-14c1-5f3e-b0c9-37ecc24b52ec,빙어,빙어,INGREDIENT_BASE
8c794286-384f-59d1-8d22-8fcff9b586ad,2115b7f2-6faf-5c26-802e-471cc91056e9,뽕나무버섯,뽕나무버섯,INGREDIENT_BASE
54d2c4f9-a6f8-5f06-89eb-62088ba0f808,3d87f900-a38e-5d1c-8d85-90b156b79eaf,뽕잎,뽕잎,INGREDIENT_BASE
3081f3ef-6803-5004-8729-801fc8da5fce,52a4d0cc-6ba9-5411-b39e-2b634686fbae,사과,사과,INGREDIENT_BASE
00c92ef3-c690-5452-adae-25b3bd4b31e5,bc2f38a9-d545-5653-bf54-8428beabd4f6,사과 착즙,사과착즙,INGREDIENT_BASE
0ebdf6ce-88b0-5d7c-8ac0-c061416dff36,d2383cf8-e565-593f-ae46-d16b9f088423,산딸기,산딸기,INGREDIENT_BASE
3cc35069-703a-5fd5-b7c7-03bddc2eda10,ca6dbe3a-f399-5b4a-a6e3-5d459c4f41f3,산마늘(명이나물),산마늘명이나물,INGREDIENT_BASE
87a506e9-df1f-55d4-9401-546d1afb4a04,67e85d70-1765-5ce6-91c2-014bb9c74566,산마늘(명이나물)장아찌,산마늘명이나물장아찌,INGREDIENT_BASE
6f46e3c3-aec9-5dfb-a651-11fdfc19884e,7b70ba28-99cb-5a45-bcab-e49d7c80d7f1,산수유,산수유,INGREDIENT_BASE
3106f440-1b79-5f7e-b226-9973797c6dc9,8d70eaa0-3cfe-53b7-9cb6-e386a81d4a6a,산양유,산양유,INGREDIENT_BASE
d306aa25-8940-51af-abf7-5dd23d813678,c147a841-70cc-58c1-8382-6569ff0f40ce,산자나무 열매(씨벅톤),산자나무열매씨벅톤,INGREDIENT_BASE
e3e04c55-e9bb-5500-ba50-247a7419358e,cebf8bc3-244b-50a9-81ee-23175a5d50d1,산천어,산천어,INGREDIENT_BASE
af65936f-70c1-5ba9-88cf-38b6285d2d42,cc31a571-cfee-52a3-b34a-6591ce6096c3,살구,살구,INGREDIENT_BASE
7e67e5e7-15f3-5ba3-b9e1-5eaae8e23575,33c8f43c-4e99-519c-9828-fe1e5087d4a9,살살치,살살치,INGREDIENT_BASE
6f066f15-36dd-506c-897e-29b63284e2f2,807497e0-58f5-509e-ad23-9a0bd14ba35b,삼나물,삼나물,INGREDIENT_BASE
4cee242a-6543-5b6f-8f2e-992e77eb5c58,c60ef1ee-3683-56b6-af27-5bc759239cc8,삼붕냐와,삼붕냐와,INGREDIENT_BASE
765d74c7-cccc-5baf-ad2f-50ee9846d990,30b52e67-e878-59bc-9d86-6f2e0ac73fa9,삼세기,삼세기,INGREDIENT_BASE
e3cc1ab6-bb8d-53b1-8d27-d4a7862d0688,7df61256-6f4c-522f-ae0c-fd25846a6608,삼씨(대마씨),삼씨대마씨,INGREDIENT_BASE
adc565c7-1879-5e6e-b8ea-d7602128458d,3ec70444-c90f-5a48-91b9-fb458792780a,삼채,삼채,INGREDIENT_BASE
00d76d74-b2ef-5b9d-819a-a383e349ae66,d8c58238-c62f-5764-8b0a-757485493eb3,삼치,삼치,INGREDIENT_BASE
513f2fe4-1fb6-508a-8b2c-f28084b6d5ef,5b86b1fc-d779-5c6b-af86-00497e6d5575,상어,상어,INGREDIENT_BASE
2810d865-76e4-5848-aa3e-77cef3f8e9cd,465b1cfe-1f8d-59fd-80d4-8fcfcb4a8107,상추,상추,INGREDIENT_BASE
3326a862-26a0-5d87-9ffd-c43856a36077,2ebf2f76-6780-5ba5-88be-dfe552b0b30a,상황버섯,상황버섯,INGREDIENT_BASE
e6dbe41b-1311-5fc4-b3d4-b5ed89f00187,1eb4b959-a088-5eab-bd8f-2d6c5516ef41,새다래,새다래,INGREDIENT_BASE
8c0560d2-3765-53a9-956d-b953a3041509,6baa8f2f-6c26-5acb-81dc-5b4f369ea80c,새우,새우,INGREDIENT_BASE
531367cc-7189-5d3c-9484-b17e4c499ce9,847ea8f2-1cb5-5202-abcc-3d6f4f4df932,새우 볶음,새우볶음,INGREDIENT_BASE
a921296b-6662-5a45-9620-868ebea871f6,974ce833-d3dc-5137-90ea-216194a702b3,새우 튀김용,새우튀김용,INGREDIENT_BASE
9aa11b38-2e33-599b-8ecb-da9f67d2e894,f5915d80-e685-5cfe-922d-e8d011fef727,샛멸,샛멸,INGREDIENT_BASE
9dfd9635-6d73-516d-b6d0-dc1c22f3e371,fc16aec8-7093-54f9-b0d7-ee8906180744,생강,생강,INGREDIENT_BASE
3a0d900d-1297-5759-9d4d-dddd0f117feb,d1af2a83-702d-5da5-8977-61a66660d453,생강 피클,생강피클,INGREDIENT_BASE
c94f4b3a-0b5f-531d-aa4b-f6ddbe53f2a9,1f9b3251-a9a9-5166-9b96-915467bbdd47,서대,서대,INGREDIENT_BASE
7b33404f-299d-5f92-ab6a-4cd9fb6e6b46,d607e407-82ca-5199-8bc3-94394caa0328,석류,석류,INGREDIENT_BASE
0fd3a18a-8057-5222-8e0b-282209fd77da,a51b89d2-2aec-5cfe-bd6d-1463de95ba8c,석묵,석묵,INGREDIENT_BASE
557ad687-8de0-5f8b-a704-3500c61cebf3,f7de8b1e-04d5-5142-9ac2-c1a815bbe693,석이버섯,석이버섯,INGREDIENT_BASE
