food_id,source_food_code,source_index,canonical_name,normalized_name,ingredient_name,normalized_ingredient_name,food_group,processing_state,source_name,source_version,food_type,active,is_recommendation_candidate,representative_method,variant_count,nutrition_data_quality,trace_nutrients,qualified_nutrients,calories_kcal,carbohydrate_g,protein_g,fat_g,fiber_g,sodium_mg,calcium_mg,iron_mg,potassium_mg,vitamin_a_mcg_rae,vitamin_c_mg
c035bf1c-b719-5d8b-80a3-cefaac498c2b,I015000D459b,1736,"돼지 부산물, 소창(곱창), 삶은것","돼지 부산물,소창(곱창),삶은것",돼지 부산물,돼지부산물,육류 및 그 제품,삶은것,농진청('22),10.4,INGREDIENT,1,0,,23,MEASURED,[],[],217,0,15.48,16.12,0,32,11,1.46,43,12,0.09
40f818d6-e442-5492-8f22-ea018cbb7dbf,I015000D460a,1737,"돼지 부산물, 신장, 생것","돼지 부산물,신장,생것",돼지 부산물,돼지부산물,육류 및 그 제품,생것,국('77),10.4,INGREDIENT,1,0,,23,PARTIAL,[],[],110,1.2,16.7,3.7,,114,76,4.5,196,,0
9ebd7b96-70ba-5b3e-a4a8-da0701d70ff5,I015000D469b,1738,"돼지 부산물, 신장, 삶은것","돼지 부산물,신장,삶은것",돼지 부산물,돼지부산물,육류 및 그 제품,삶은것,USDA('18),10.4,INGREDIENT,1,0,,23,MEASURED,[],[],151,0,25.4,4.7,0,80,13,5.29,143,78,10.6
90520238-823b-5089-94c6-e94d60a18311,I015000D470a,1739,"돼지 부산물, 심장(염통), 생것","돼지 부산물,심장(염통),생것",돼지 부산물,돼지부산물,육류 및 그 제품,생것,USDA('18),10.4,INGREDIENT,1,1,NUTRITION_MEDOID_RAW,23,MEASURED,[],[],118,1.33,17.27,4.36,0,56,5,4.68,294,8,5.3
acfd7ac7-0051-5d66-b622-e045a0f3f4b0,I015000D479b,1740,"돼지 부산물, 심장(염통), 삶은것","돼지 부산물,심장(염통),삶은것",돼지 부산물,돼지부산물,육류 및 그 제품,삶은것,농진청('22),10.4,INGREDIENT,1,0,,23,MEASURED,[],[],174,0,25.58,7.04,0,58,9,6.02,155,7,0.57
3534e4a8-c6a5-598e-9fbf-ad47ed3891b7,I015000D490a,1741,"돼지 부산물, 위(오소리감투), 생것","돼지 부산물,위(오소리감투),생것",돼지 부산물,돼지부산물,육류 및 그 제품,생것,축과원('11),10.4,INGREDIENT,1,0,,23,PARTIAL,[],[],112,0,17.3,4.1,,121,12,1.2,178,,
9b6668a8-5341-53ca-b3d9-eccd78bad749,I015000D499b,1742,"돼지 부산물, 위(오소리감투), 삶은것","돼지 부산물,위(오소리감투),삶은것",돼지 부산물,돼지부산물,육류 및 그 제품,삶은것,농진청('22),10.4,INGREDIENT,1,0,,23,MEASURED,[],[],175,0,22.36,8.62,0,53,14,1.68,112,4,1.1
8b3a4e13-daaa-575e-9a2c-3bddde244653,I015000D500a,1743,"돼지 부산물, 자궁, 생것","돼지 부산물,자궁,생것",돼지 부산물,돼지부산물,육류 및 그 제품,생것,축과원('11),10.4,INGREDIENT,1,0,,23,PARTIAL,[],[],73,0,15.4,0.8,,195,12,0.3,131,,
b2dafe01-07bb-5cbc-b32c-0f912a5b6d36,I015000D510a,1744,"돼지 부산물, 족발, 생것","돼지 부산물,족발,생것",돼지 부산물,돼지부산물,육류 및 그 제품,생것,USDA('18),10.4,INGREDIENT,1,0,,23,MEASURED,[],[],212,0,23.16,12.59,0,132,70,0.58,63,0,0
f4dc9b8f-84c0-5a87-bb58-af41ac12bf2b,I015000D519b,1745,"돼지 부산물, 족발, 삶은것","돼지 부산물,족발,삶은것",돼지 부산물,돼지부산물,육류 및 그 제품,삶은것,USDA('18),10.4,INGREDIENT,1,0,,23,MEASURED,[],[],238,0,21.94,16.05,0,73,0,0.98,33,0,0
1c401808-70d5-5891-864f-3674850a500e,I015000D51Db,1746,"돼지 부산물, 족발, 조미, 삶은것","돼지 부산물,족발,조미,삶은것",돼지 부산물,돼지부산물,육류 및 그 제품,삶은것,농진청('17),10.4,INGREDIENT,1,0,,23,MEASURED,[],[],220,0,28.91,11.65,0,332,13,0.92,201,10,0
04db5ed9-c876-571c-ac7a-0b7b3d8043a9,I015000D530a,1747,"돼지 부산물, 직장, 생것","돼지 부산물,직장,생것",돼지 부산물,돼지부산물,육류 및 그 제품,생것,축과원('11),10.4,INGREDIENT,1,0,,23,PARTIAL,[],[],344,0,9.9,32.1,,73,12,0.1,100,,
ddc07f4d-e202-5ce6-86f9-88cca2ed161e,I015000D550a,1748,"돼지 부산물, 췌장, 생것","돼지 부산물,췌장,생것",돼지 부산물,돼지부산물,육류 및 그 제품,생것,축과원('11),10.4,INGREDIENT,1,0,,23,PARTIAL,[],[],154,0,20.7,7.1,,85,22,3.8,308,,
6d36a4b5-2b0d-5341-9d3b-941c0f6b68e8,I015000D570a,1749,"돼지 부산물, 허파, 생것","돼지 부산물,허파,생것",돼지 부산물,돼지부산물,육류 및 그 제품,생것,USDA('18),10.4,INGREDIENT,1,0,,23,MEASURED,[],[],85,0,14.08,2.72,0,153,7,18.9,303,0,12.3
c81014f4-c6d4-5a7d-97fa-3c6cb993ccf0,I015000D579b,1750,"돼지 부산물, 허파, 삶은것","돼지 부산물,허파,삶은것",돼지 부산물,돼지부산물,육류 및 그 제품,삶은것,농진청('22),10.4,INGREDIENT,1,0,,23,MEASURED,[],[],92,0,15.56,2.78,0,72,11,7.76,117,0,4.45
52cc42d0-d63d-595f-9a42-0b5dcc6e0a8e,I0210000009a,1751,베이컨,베이컨,베이컨,베이컨,육류 및 그 제품,,농진청('21),10.4,INGREDIENT,1,1,EXACT_BASE_NAME,3,MEASURED,[],[],266,1.2,16.58,21.6,0,662,6,0.54,222,3,45.89
99950151-acb6-5518-af78-f4e531151835,I0210000009f,1752,"베이컨, 구운것(팬)","베이컨,구운것(팬)",베이컨,베이컨,육류 및 그 제품,구운것(팬),농진청('21),10.4,INGREDIENT,1,0,,3,MEASURED,[],[],381,3.02,32.28,26.67,0,1495,14,1.14,528,2,51.5
6806357a-c598-5c6a-9fab-4130a2d2484a,I0160000001a,1753,"소시지, 말린것","소시지,말린것",소시지,소시지,육류 및 그 제품,말린것,JAPAN('20),10.4,INGREDIENT,1,1,LOWEST_COMPLEXITY_VARIANT,6,QUALIFIED,[],"[""fiber_g""]",467,2.6,26.7,42,0,1700,27,2.6,430,3,3
4beae109-3b23-585b-b2fc-b5af342af69f,I0160010009a,1754,"소시지, 리용소시지","소시지,리용소시지",소시지,소시지,육류 및 그 제품,,JAPAN('20),10.4,INGREDIENT,1,0,,6,QUALIFIED,[],"[""fiber_g""]",188,3.7,14.9,13.1,0,910,13,1,200,4,43
534d76dd-d2d7-51ca-bd97-6b4bf8aa2c56,I0160020009a,1755,"소시지, 볼로냐소시지","소시지,볼로냐소시지",소시지,소시지,육류 및 그 제품,,JAPAN('20),10.4,INGREDIENT,1,0,,6,QUALIFIED,[],"[""fiber_g""]",242,2.9,12.5,21,0,830,9,1,180,5,10
abe11d9f-aebb-5a90-93a9-a738379c95bf,I0160030009a,1756,"소시지, 위너(비엔나)소시지","소시지,위너(비엔나)소시지",소시지,소시지,육류 및 그 제품,,농진청('16),10.4,INGREDIENT,1,0,,6,MEASURED,[],[],251,9.36,15.27,16.91,0.1,732,30,0.74,368,1,34.1
eb23f7da-075b-5535-8f45-b2cc4006b744,I0160040009a,1757,"소시지, 이탈리안소시지","소시지,이탈리안소시지",소시지,소시지,육류 및 그 제품,,USDA('18),10.4,INGREDIENT,1,0,,6,MEASURED,[],[],290,2.97,13.9,24.26,0,563,12,1.77,211,0,0
fac04248-bab7-5abb-b8ee-4d21b0d3ae47,I0160050009a,1758,"소시지, 프랑크푸르트소시지","소시지,프랑크푸르트소시지",소시지,소시지,육류 및 그 제품,,농진청('17),10.4,INGREDIENT,1,0,,6,MEASURED,[],[],241,5.9,14.41,17.7,0.1,795,9,0.47,232,5,45.28
01b48dfd-caf4-56ce-9e34-4b7436fb71bf,I0170010009a,1759,"햄, 등심햄","햄,등심햄",햄,햄,육류 및 그 제품,,농진청('17),10.4,INGREDIENT,1,0,,13,MEASURED,[],[],121,1.97,20.66,3.34,0,759,8,0.36,280,1,28.09
9bd497f4-d39c-552f-aaa5-a646a64a3ee0,I0170020009a,1760,"햄, 통조림, 돼지고기와 닭고기 함유","햄,통조림,돼지고기와 닭고기 함유",햄,햄,육류 및 그 제품,,농진청('16),10.4,INGREDIENT,1,0,,13,MEASURED,[],[],197,7.92,15.43,11.53,0,778,7,0.69,214,5,22.89
336b4cfa-c301-58f6-8c0a-d3a31a5c83fe,I0170080009a,1762,"햄, 프레스햄","햄,프레스햄",햄,햄,육류 및 그 제품,,농진청('20),10.4,INGREDIENT,1,0,,13,MEASURED,[],[],234,2.77,15.11,18.02,0,628,26,0.63,339,7,32.19
68a06163-66d8-5031-8787-03ae1464dcc6,I0170080009c,1763,"햄, 프레스햄, 데친것","햄,프레스햄,데친것",햄,햄,육류 및 그 제품,데친것,농진청('20),10.4,INGREDIENT,1,0,,13,MEASURED,[],[],234,3.91,15.92,17.23,0,668,9,0.73,211,3,29.12
6a015579-5642-5a7c-8c88-5d33615a6577,I0170080009g,1764,"햄, 프레스햄, 구운것(팬)","햄,프레스햄,구운것(팬)",햄,햄,육류 및 그 제품,구운것(팬),농진청('19),10.4,INGREDIENT,1,0,,13,MEASURED,[],[],249,3.78,16.2,18.77,0,758,19,0.71,319,5,31.94
3254327b-6adc-520a-9ce8-932be7d59b5b,I0170060009a,1765,"햄, 슬라이스햄","햄,슬라이스햄",햄,햄,육류 및 그 제품,,농진청('19),10.4,INGREDIENT,1,0,,13,MEASURED,[],[],193,2.3,17.01,12.82,0,703,27,0.77,368,7,41.48
5359c642-ab1a-527e-8a8f-8abbfbdb5ddd,I0170060009c,1766,"햄, 슬라이스햄, 데친것","햄,슬라이스햄,데친것",햄,햄,육류 및 그 제품,데친것,농진청('19),10.4,INGREDIENT,1,1,LOWEST_COMPLEXITY_VARIANT,13,MEASURED,[],[],203,3.94,17.26,13.14,0,525,29,0.89,274,7,32.22
8453c906-e8c6-563e-baa7-8810dbecba2d,I0170060009g,1767,"햄, 슬라이스햄, 구운것(팬)","햄,슬라이스햄,구운것(팬)",햄,햄,육류 및 그 제품,구운것(팬),농진청('19),10.4,INGREDIENT,1,0,,13,MEASURED,[],[],234,4.05,19.7,15.43,0,806,33,0.93,429,5,39.38
3b91cf37-56c1-51bb-bb64-3ab289cd6628,I0190000000a,1768,"돼지불고기, 생것","돼지불고기,생것",돼지불고기,돼지불고기,육류 및 그 제품,생것,식약('96),10.4,INGREDIENT,1,1,GENERIC_RAW,1,PARTIAL,[],[],128,2.4,14.1,6.9,,330,16,1,253,5,3
a53a5300-fe45-5884-bf80-322eef1a0d8c,I0220010009e,1769,"순대, 선지 비율 낮은것","순대,선지 비율 낮은것",순대,순대,육류 및 그 제품,,농진청('19),10.4,INGREDIENT,1,1,LOWEST_COMPLEXITY_VARIANT,2,MEASURED,[],[],178,32.28,3.18,3.96,0.5,506,19,2.56,44,1,0.12
0f8380bc-1343-57fc-be79-81fd26e0e590,I0220020009e,1770,"순대, 선지 비율 높은것","순대,선지 비율 높은것",순대,순대,육류 및 그 제품,,농진청('19),10.4,INGREDIENT,1,0,,2,MEASURED,[],[],150,11.65,9.22,7.37,0.8,386,31,9.7,194,1,4.12
9c8bf794-09cf-5251-99cd-d6d730c50a9a,I0180000007a,1771,"포크커틀릿, 냉동","포크커틀릿,냉동",포크커틀릿,포크커틀릿,육류 및 그 제품,냉동,식약('96),10.4,INGREDIENT,1,1,LOWEST_COMPLEXITY_VARIANT,2,PARTIAL,[],[],285,21,9.4,18.2,,345,23,1.2,172,5,0
3746def2-be0d-5c18-b6cc-875e1759d51e,I0180000007j,1772,"포크커틀릿, 냉동, 튀긴것(빵가루)","포크커틀릿,냉동,튀긴것(빵가루)",포크커틀릿,포크커틀릿,육류 및 그 제품,튀긴것(빵가루),축과원('11),10.4,INGREDIENT,1,0,,2,PARTIAL,[],[],365,21.2,16.6,23.7,,166,15,0.3,256,9,0
1b7ea09e-778e-53f8-be64-baa589d36666,I0450000000a,1773,"말고기, 살코기, 생것","말고기,살코기,생것",말고기,말고기,육류 및 그 제품,생것,JAPAN('20),10.4,INGREDIENT,1,1,GENERIC_RAW_VARIANT,1,QUALIFIED,[],"[""fiber_g""]",102,0.3,20.1,2.5,0,50,11,4.3,300,9,1
22acd061-b5fb-55f6-9abc-6ec37c382c2b,I0230000000a,1774,"메추리고기, 생것","메추리고기,생것",메추리고기,메추리고기,육류 및 그 제품,생것,JAPAN('20),10.4,INGREDIENT,1,1,GENERIC_RAW,1,QUALIFIED,"[""vitamin_c_mg""]","[""fiber_g""]",194,0.1,20.5,12.9,0,35,15,2.9,280,45,0
1d91c0b8-e062-5026-94c6-f305aa6e5cd5,I0240000000a,1775,"멧돼지고기, 생것","멧돼지고기,생것",멧돼지고기,멧돼지고기,육류 및 그 제품,생것,JAPAN('20),10.4,INGREDIENT,1,1,GENERIC_RAW,2,QUALIFIED,[],"[""fiber_g""]",249,0.5,18.8,19.8,0,45,4,2.5,270,4,1
875e0616-c7d3-5ebd-9f49-1a6b69b67951,I024000D210a,1776,"멧돼지고기, 앞다리, 생것","멧돼지고기,앞다리,생것",멧돼지고기,멧돼지고기,육류 및 그 제품,생것,농진청('96),10.4,INGREDIENT,1,0,,2,PARTIAL,[],[],191,0,21.5,10.7,,55,11,2.1,304,2,0
2ea6283f-175a-5f8a-83a2-b0be31ab0520,I027001D039i,1777,"소고기, 수입산, 갈비, 구운것(오븐)","소고기,수입산,갈비,구운것(오븐)",소고기,소고기,육류 및 그 제품,구운것(오븐),USDA('18),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],400,0,22.57,33.7,0,65,11,2.17,304,0,0
b79cc6a2-9d89-5ad4-a923-708b74611486,I027001D130a,1778,"소고기, 수입산, 목심(목심살), 생것","소고기,수입산,목심(목심살),생것",소고기,소고기,육류 및 그 제품,생것,USDA('18),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],268,0.97,16.98,21.31,0,67,10,2.01,267,0,0
947b985c-1057-5ce4-94d0-c8257c93ec9b,I027001D139b,1779,"소고기, 수입산, 목심(목심살), 삶은것","소고기,수입산,목심(목심살),삶은것",소고기,소고기,육류 및 그 제품,삶은것,USDA('18),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],359,0,26.37,27.26,0,64,13,3.08,230,0,0
b57d9918-18a9-5b41-9538-e4fdf276df4d,I027001D149d,1780,"소고기, 수입산, 사태, 끓인것","소고기,수입산,사태,끓인것",소고기,소고기,육류 및 그 제품,,USDA('18),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],201,0,33.68,6.36,0,64,32,3.86,447,0,0
5b734ac8-9d17-5bca-9c48-c7434a7ef6fb,I027001D179h,1781,"소고기, 수입산, 설도, 구운것(석쇠)","소고기,수입산,설도,구운것(석쇠)",소고기,소고기,육류 및 그 제품,,USDA('18),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],164,0,28.45,4.67,0,38,6,2.35,238,0,0
9530fea9-a414-5cdd-b83b-697d8831ded2,I027001D209f,1782,"소고기, 수입산, 안심(안심살), 구운것","소고기,수입산,안심(안심살),구운것",소고기,소고기,육류 및 그 제품,구운것,USDA('18),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],267,0,26.46,17.12,0,54,19,1.69,329,0,0
51f79df0-de85-54f2-b4b7-02436a506959,I027003D030a,1783,"소고기, 한우, 갈비, 생것","소고기,한우,갈비,생것",소고기,소고기,육류 및 그 제품,생것,농진청('03),10.4,INGREDIENT,1,0,,205,PARTIAL,[],[],307,1.9,16.5,24.4,,127,9,3,194,0,0
9811bcb7-975e-5f6f-96c3-86d2fdc9f2d6,I027003D110a,1784,"소고기, 한우, 등심, 생것","소고기,한우,등심,생것",소고기,소고기,육류 및 그 제품,생것,농진청('14),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],313,0,15.61,26.3,0,56,11,2.24,241,26,0.8
9917991f-3c7f-5c75-8419-67195872d2f4,I027003D119b,1785,"소고기, 한우, 등심, 삶은것","소고기,한우,등심,삶은것",소고기,소고기,육류 및 그 제품,삶은것,농진청('14),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],357,0,25.2,26.63,0,33,7,3,195,4,0.9
294a1add-9380-5ea7-a5f5-c9fe1319f863,I027003D119g,1786,"소고기, 한우, 등심, 구운것(팬)","소고기,한우,등심,구운것(팬)",소고기,소고기,육류 및 그 제품,구운것(팬),농진청('14),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],400,0,18.9,33.99,0,59,8,2.92,262,9,0.97
dc5d2eab-2957-597e-9998-d8f7f179eee8,I027003D280a,1787,"소고기, 한우, 양지, 생것","소고기,한우,양지,생것",소고기,소고기,육류 및 그 제품,생것,농진청('14),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],253,0,18.58,18.59,0,55,5,1.92,265,12,0.93
dde52f6e-1802-5468-8fcd-4518ea166d8e,I027003D289b,1788,"소고기, 한우, 양지, 삶은것","소고기,한우,양지,삶은것",소고기,소고기,육류 및 그 제품,삶은것,농진청('14),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],272,0,33.09,14.05,0,38,8,2.47,174,44,0
f5bc18cf-9898-5088-9134-a6c0b846f955,I027003D289g,1789,"소고기, 한우, 양지, 구운것(팬)","소고기,한우,양지,구운것(팬)",소고기,소고기,육류 및 그 제품,구운것(팬),농진청('14),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],309,0,25.6,21.32,0,74,7,2.4,347,12,0.75
86bf4bd8-73a0-5b97-bf93-482722bc2ce0,I027003D320a,1790,"소고기, 한우, 채끝, 생것","소고기,한우,채끝,생것",소고기,소고기,육류 및 그 제품,생것,농진청('89),10.4,INGREDIENT,1,0,,205,PARTIAL,[],[],126,0.2,17.1,5.6,,63,11,2.2,261,7,0
1d76928c-a6fd-529b-884e-9313668caf75,I027004D150a,1791,"소고기, 한우(1++등급), 살코기, 생것","소고기,한우(1++등급),살코기,생것",소고기,소고기,육류 및 그 제품,생것,대푯값,10.4,INGREDIENT,1,0,,205,MEASURED,[],[],269,0,17.88,20.6,0,51,5,2.65,267,5,1.08
727101d8-2c96-5596-affc-def286937174,I027004D030a,1792,"소고기, 한우(1++등급), 갈비, 생것","소고기,한우(1++등급),갈비,생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],406,0,13.86,36.93,0,52,7,2.39,210,8,1.15
ec3deed5-a40f-5389-805a-f553d8fe8679,I027004D800a,1793,"소고기, 한우(1++등급), 갈비(꽃갈비), 생것","소고기,한우(1++등급),갈비(꽃갈비),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],424,0,12.62,39.35,0,53,8,2.02,183,8,1.17
b02e9206-d52e-5668-85a8-3e9d0b640407,I027004D810a,1794,"소고기, 한우(1++등급), 갈비(본갈비), 생것","소고기,한우(1++등급),갈비(본갈비),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],376,0,14.64,33.38,0,51,5,2.39,209,7,1.18
09ee6e02-8ff8-5a4a-9e7c-868171440b25,I027004D820a,1795,"소고기, 한우(1++등급), 갈비(안창살), 생것","소고기,한우(1++등급),갈비(안창살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],313,0,14.57,26.73,0,49,6,3.42,246,6,1.17
4a99b1dd-083c-5021-bd7f-3f821b5dc098,I027004D830a,1796,"소고기, 한우(1++등급), 갈비(제비추리), 생것","소고기,한우(1++등급),갈비(제비추리),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],202,0,20.04,12.49,0,53,7,3.57,310,3,0.91
ea4c2a1c-87e7-52e3-bd98-a608b7bffb29,I027004D840a,1797,"소고기, 한우(1++등급), 갈비(참갈비), 생것","소고기,한우(1++등급),갈비(참갈비),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],415,0,12.17,38.65,0,46,5,2.09,199,9,0.99
b738ec54-2029-507a-ba3c-3d1eeb9c16ed,I027004D850a,1798,"소고기, 한우(1++등급), 갈비(토시살), 생것","소고기,한우(1++등급),갈비(토시살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],273,0,16.46,21.62,0,53,5,3.78,245,4,1.22
1dd5ee98-1446-53e5-80fe-fd5a94e9da8e,I027004D110a,1799,"소고기, 한우(1++등급), 등심, 생것","소고기,한우(1++등급),등심,생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],349,0,15.76,30.03,0,43,4,2.26,218,7,1.25
96ebad4b-6426-5907-934d-efb1c0179e17,I027004D860a,1800,"소고기, 한우(1++등급), 등심(꽃등심살), 생것","소고기,한우(1++등급),등심(꽃등심살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],365,0,15.44,31.86,0,41,4,2.19,227,10,0.98
e57cf878-3148-5ce5-8ae7-79945fcffd88,I027004D870a,1801,"소고기, 한우(1++등급), 등심(살치살), 생것","소고기,한우(1++등급),등심(살치살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],363,0,14.73,31.96,0,44,3,2.53,205,7,1.03
3fb11f5f-e044-5927-b07a-d92374991cae,I027004D880a,1802,"소고기, 한우(1++등급), 등심(아래등심살), 생것","소고기,한우(1++등급),등심(아래등심살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],348,0,16.23,29.73,0,40,4,2.05,229,7,0.92
cecbbc85-1445-52c1-84bd-2f7ef981f748,I027004D890a,1803,"소고기, 한우(1++등급), 등심(윗등심살), 생것","소고기,한우(1++등급),등심(윗등심살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],335,0,16.03,28.46,0,46,5,2.33,211,6,1.64
3b42f3b2-80a3-5582-9d2d-79e6943c513a,I027004D130a,1804,"소고기, 한우(1++등급), 목심, 생것","소고기,한우(1++등급),목심,생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],217,0,20.24,13.96,0,57,7,3.2,298,3,1.19
dede40f7-828d-55ea-a74c-fc7aea58c995,I027004D140a,1805,"소고기, 한우(1++등급), 사태, 생것","소고기,한우(1++등급),사태,생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],174,0,21.37,8.91,0,63,5,3.15,298,2,1.28
c060f4c6-5c8a-5bf1-acba-76306c4b2973,I027004D900a,1806,"소고기, 한우(1++등급), 사태(뒷사태), 생것","소고기,한우(1++등급),사태(뒷사태),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],178,0,21.41,9.31,0,63,6,3.27,294,2,1.36
cbb546ca-facf-50ad-8cbf-c46f314a62f4,I027004D910a,1807,"소고기, 한우(1++등급), 사태(뭉치사태), 생것","소고기,한우(1++등급),사태(뭉치사태),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],167,0,22.45,7.7,0,56,5,3.48,317,1,0.98
c9c526d0-c3d2-5730-9bc9-ddc46e8216d5,I027004D920a,1808,"소고기, 한우(1++등급), 사태(상박살), 생것","소고기,한우(1++등급),사태(상박살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],222,0,20.22,14.55,0,60,4,2.8,285,4,1.31
726a2fef-50b5-518e-86e4-994c9753f2e1,I027004D930a,1809,"소고기, 한우(1++등급), 사태(아롱사태), 생것","소고기,한우(1++등급),사태(아롱사태),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],233,0,21.76,15.03,0,69,5,2.83,251,4,1.26
cbdbf046-6eb9-504f-b122-ce94a74f069b,I027004D940a,1810,"소고기, 한우(1++등급), 사태(앞사태), 생것","소고기,한우(1++등급),사태(앞사태),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],159,0,20.86,7.58,0,66,5,2.91,298,2,1.37
15e8e906-e637-52ad-9a31-6fe90e09112d,I027004D170a,1811,"소고기, 한우(1++등급), 설도, 생것","소고기,한우(1++등급),설도,생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],217,0,19.63,14.21,0,51,5,2.89,294,4,1.04
a7cce533-b83e-55eb-b68b-c5c2e4d110c6,I027004D950a,1812,"소고기, 한우(1++등급), 설도(도가니살), 생것","소고기,한우(1++등급),설도(도가니살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],175,0,20.28,9.47,0,52,5,3.09,298,3,1.36
c3967660-657f-57fc-b895-0e25b6953fbd,I027004D180a,1813,"소고기, 한우(1++등급), 설도(보섭살), 생것","소고기,한우(1++등급),설도(보섭살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],218,0,20.24,14.05,0,51,5,3.09,305,4,0.88
fe89ac10-977c-5948-ab1d-8fce1b929bb0,I027004D960a,1814,"소고기, 한우(1++등급), 설도(삼각살), 생것","소고기,한우(1++등급),설도(삼각살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],304,0,16.89,24.76,0,46,4,1.99,262,6,0.89
411091f9-5ec1-5ac3-ab03-4f1fbd8684c4,I027004D970a,1815,"소고기, 한우(1++등급), 설도(설깃머리살), 생것","소고기,한우(1++등급),설도(설깃머리살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],245,0,17.85,18.03,0,48,4,2.83,276,5,1
7215c906-c822-5833-8b6b-1593e9555986,I027004D190a,1816,"소고기, 한우(1++등급), 설도(설깃살), 생것","소고기,한우(1++등급),설도(설깃살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,1,NUTRITION_MEDOID_RAW,205,MEASURED,[],[],223,0,19.74,14.85,0,51,5,2.74,293,4,0.95
3d46bed4-d9c0-5061-b6c8-0c20df749870,I027004D200a,1817,"소고기, 한우(1++등급), 안심, 생것","소고기,한우(1++등급),안심,생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],268,0,17.4,20.63,0,42,4,2.67,268,5,0.78
67dfb2e6-fa41-5620-9103-35e001f5434c,I027004D210a,1818,"소고기, 한우(1++등급), 앞다리, 생것","소고기,한우(1++등급),앞다리,생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],222,0,18.9,15.12,0,55,6,2.97,291,4,1.13
